time,direction,entry,sl,lot,pnl_bruto,costo,pnl_neto,tps_hit,sl_hit,result,capital
2026-04-25 15:30:00+00:00,LONG,77593.84235,77569.1747,10.0,-246.68,100.0,-346.68,0,True,LOSS,220956.65
2026-04-26 19:45:00+00:00,LONG,77983.07099,77962.42198,10.0,344.15,100.0,244.15,2,True,WIN,221200.8
2026-04-28 14:18:00+00:00,LONG,76314.78899,76259.37798,10.0,369.41,100.0,269.41,1,True,BREAKEVEN,221470.21
2026-04-28 16:09:00+00:00,LONG,76104.86048,76052.77096,10.0,-520.9,100.0,-620.9,0,True,LOSS,220849.31
2026-04-28 17:15:00+00:00,LONG,75919.39837,75838.23674,10.0,541.08,100.0,441.08,1,True,BREAKEVEN,221290.39
2026-04-28 19:54:00+00:00,SHORT,76139.54091,76197.19182,10.0,-576.51,100.0,-676.51,0,True,LOSS,220613.88
2026-04-29 15:21:00+00:00,LONG,76973.50742,76856.92484,10.0,777.22,100.0,677.22,1,True,BREAKEVEN,221291.1
2026-04-29 16:45:00+00:00,LONG,76410.35327,76274.54654,10.0,2263.45,100.0,2163.45,2,True,WIN,223454.54
2026-04-29 18:12:00+00:00,LONG,76114.32461,75993.93922,10.0,-1203.85,100.0,-1303.85,0,True,LOSS,222150.69
2026-04-29 21:00:00+00:00,SHORT,76233.87036,76323.79072,10.0,2358.34,100.0,2258.34,3,True,WIN,224409.03
2026-04-30 16:30:00+00:00,LONG,76065.21021,76013.89042,10.0,1474.21,100.0,1374.21,3,True,WIN,225783.24
2026-04-30 18:30:00+00:00,SHORT,76612.9618,76705.1436,10.0,2423.3,100.0,2323.3,3,False,WIN,228106.54
