entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-04-16 17:35:00+00:00,2026-04-16 20:00:00+00:00,1,48032.0,47897.0,SESSION,-1.1885483976433646,-1.1885483976433646,-0.0,-0.0,0.0,False,28
2026-04-16 17:50:00+00:00,2026-04-16 20:00:00+00:00,1,48011.0,47897.0,SESSION,-1.105894955097767,-1.105894955097767,-0.0,-0.0,0.0,False,25
2026-04-16 17:55:00+00:00,2026-04-16 20:00:00+00:00,1,48002.0,47897.0,SESSION,-1.065082292898485,-1.065082292898485,-0.0,-0.0,0.0,False,24
2026-04-16 18:00:00+00:00,2026-04-16 20:00:00+00:00,1,48007.0,47897.0,SESSION,-1.0882046055038248,-1.0882046055038248,-0.0,-0.0,0.0,False,23
2026-04-20 10:05:00+00:00,2026-04-20 14:05:00+00:00,1,48211.0,48116.0,TIME,-0.4303522637277865,-0.4303522637277865,-0.0,-0.0,0.0,False,48
2026-04-21 19:05:00+00:00,2026-04-21 20:00:00+00:00,1,47961.0,47850.0,SESSION,-0.7739867945925829,-0.7739867945925829,-0.0,-0.0,0.0,False,10
2026-04-21 19:35:00+00:00,2026-04-21 20:00:00+00:00,1,47921.0,47850.0,SESSION,-0.446695603597137,-0.446695603597137,-0.0,-0.0,0.0,False,4
2026-04-23 10:00:00+00:00,2026-04-23 11:05:00+00:00,1,47659.0,47659.0,SL,0.0,0.0,-0.0,-0.0,0.0,True,13
2026-04-23 09:30:00+00:00,2026-04-23 11:10:00+00:00,1,47604.0,47604.0,SL,0.0,0.0,-0.0,-0.0,0.0,True,20
2026-04-23 09:35:00+00:00,2026-04-23 11:40:00+00:00,1,47582.0,47582.0,SL,0.0,0.0,-0.0,-0.0,0.0,True,25
2026-04-23 09:55:00+00:00,2026-04-23 11:40:00+00:00,1,47599.0,47599.0,SL,0.0,0.0,-0.0,-0.0,0.0,True,21
2026-04-29 13:05:00+00:00,2026-04-29 16:45:00+00:00,1,47733.0,47733.0,SL,0.0,0.0,-0.0,-0.0,0.0,True,44
2026-04-30 09:35:00+00:00,2026-04-30 13:35:00+00:00,1,47291.0,47641.0,TIME,2.424481255026636,2.424481255026636,-0.0,-0.0,0.0,True,48
2026-04-30 10:25:00+00:00,2026-04-30 14:25:00+00:00,1,47241.0,47897.0,TIME,4.190908551076897,4.190908551076897,-0.0,-0.0,0.0,True,48
2026-04-30 10:30:00+00:00,2026-04-30 14:30:00+00:00,1,47332.0,47848.0,TIME,2.5540849220748796,2.5540849220748796,-0.0,-0.0,0.0,True,48
2026-05-04 19:20:00+00:00,2026-05-04 20:00:00+00:00,1,47365.0,47310.0,SESSION,-0.23027424090386897,-0.23027424090386897,-0.0,-0.0,0.0,False,7
2026-05-04 19:25:00+00:00,2026-05-04 20:00:00+00:00,1,47386.0,47310.0,SESSION,-0.30479778166843247,-0.30479778166843247,-0.0,-0.0,0.0,False,6
2026-05-07 17:00:00+00:00,2026-05-07 19:05:00+00:00,1,49469.0,49166.263141066374,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,25
2026-05-07 17:25:00+00:00,2026-05-07 19:05:00+00:00,1,49384.0,49139.18060652082,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,20
2026-05-07 17:30:00+00:00,2026-05-07 19:05:00+00:00,1,49393.0,49139.18060652082,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,19
2026-05-07 18:35:00+00:00,2026-05-07 20:00:00+00:00,1,49265.0,49081.0,SESSION,-1.3075566255314728,-1.3075566255314728,-0.0,-0.0,0.0,False,16
2026-05-07 19:05:00+00:00,2026-05-07 20:00:00+00:00,1,49174.0,49081.0,SESSION,-0.7367046110210063,-0.7367046110210063,-0.0,-0.0,0.0,False,10
2026-05-07 19:35:00+00:00,2026-05-07 20:00:00+00:00,1,49155.0,49081.0,SESSION,-0.5227404780494241,-0.5227404780494241,-0.0,-0.0,0.0,False,4
